"Town","FIPS","Year","Year Submitted","Town Profile Year","Entry","Rank","Variable","Measure Type","Value"
"Madison","0900944560",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",32.87
"Madison","0900944560",2014,2015,2016,"Madison Beach Hotel LLC",2,"Percent of Top 10 Total Grand List","Percent",11.66
"Madison","0900944560",2014,2015,2016,"Sabra Health Care Holdings III",3,"Percent of Top 10 Total Grand List","Percent",8.47
"Madison","0900944560",2014,2015,2016,"Davis Realty LLC",4,"Percent of Top 10 Total Grand List","Percent",8.17
"Madison","0900944560",2014,2015,2016,"Hearth at Tuxis Pond LLC",5,"Percent of Top 10 Total Grand List","Percent",8.13
"Madison","0900944560",2014,2015,2016,"Sherwood Island 44",6,"Percent of Top 10 Total Grand List","Percent",7.61
"Madison","0900944560",2014,2015,2016,"CT Water Co",7,"Percent of Top 10 Total Grand List","Percent",7.15
"Madison","0900944560",2014,2015,2016,"Debolina LLC",8,"Percent of Top 10 Total Grand List","Percent",5.64
"Madison","0900944560",2014,2015,2016,"Ean Holding LLC",9,"Percent of Top 10 Total Grand List","Percent",5.3
"Madison","0900944560",2014,2015,2016,"Schumann Robert",10,"Percent of Top 10 Total Grand List","Percent",5
"Madison","0900944560",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",0.8
"Madison","0900944560",2014,2015,2016,"Madison Beach Hotel LLC",2,"Percent of Total Grand List","Percent",0.29
"Madison","0900944560",2014,2015,2016,"Sabra Health Care Holdings III",3,"Percent of Total Grand List","Percent",0.21
"Madison","0900944560",2014,2015,2016,"Davis Realty LLC",4,"Percent of Total Grand List","Percent",0.2
"Madison","0900944560",2014,2015,2016,"Hearth at Tuxis Pond LLC",5,"Percent of Total Grand List","Percent",0.2
"Madison","0900944560",2014,2015,2016,"Sherwood Island 44",6,"Percent of Total Grand List","Percent",0.19
"Madison","0900944560",2014,2015,2016,"CT Water Co",7,"Percent of Total Grand List","Percent",0.18
"Madison","0900944560",2014,2015,2016,"Debolina LLC",8,"Percent of Total Grand List","Percent",0.14
"Madison","0900944560",2014,2015,2016,"Ean Holding LLC",9,"Percent of Total Grand List","Percent",0.13
"Madison","0900944560",2014,2015,2016,"Schumann Robert",10,"Percent of Total Grand List","Percent",0.12
"Manchester","0900344700",2014,2015,2016,"Shoppes at Buckland Hills, LLC",1,"Grand List Value","Number",117010340
"Manchester","0900344700",2014,2015,2016,"Connecticut Light & Power",2,"Grand List Value","Number",103545060
"Manchester","0900344700",2014,2015,2016,"JC Penny Properties",3,"Grand List Value","Number",59580700
"Manchester","0900344700",2014,2015,2016,"Northland Pavilions LLC",4,"Grand List Value","Number",57076140
"Manchester","0900344700",2014,2015,2016,"Manchester Developers LLC, Buckland Developers LLC",5,"Grand List Value","Number",39511620
"Manchester","0900344700",2014,2015,2016,"Wal-Mart/Sams's Club",6,"Grand List Value","Number",26875900
"Manchester","0900344700",2014,2015,2016,"Manchester Tolland Development  Co",7,"Grand List Value","Number",25963360
"Manchester","0900344700",2014,2015,2016,"TGM Waterford LLC",8,"Grand List Value","Number",22139590
"Manchester","0900344700",2014,2015,2016,"Plaza at Buckland Hills",9,"Grand List Value","Number",21047120
"Manchester","0900344700",2014,2015,2016,"Manchester Tarragon LLC",10,"Grand List Value","Number",20181830
"Manchester","0900344700",2014,2015,2016,"Shoppes at Buckland Hills, LLC",1,"Percent of Net Grand List","Percent",2.98
"Manchester","0900344700",2014,2015,2016,"Connecticut Light & Power",2,"Percent of Net Grand List","Percent",2.64
"Manchester","0900344700",2014,2015,2016,"JC Penny Properties",3,"Percent of Net Grand List","Percent",1.52
"Manchester","0900344700",2014,2015,2016,"Northland Pavilions LLC",4,"Percent of Net Grand List","Percent",1.45
"Manchester","0900344700",2014,2015,2016,"Manchester Developers LLC, Buckland Developers LLC",5,"Percent of Net Grand List","Percent",1.01
"Manchester","0900344700",2014,2015,2016,"Wal-Mart/Sams's Club",6,"Percent of Net Grand List","Percent",0.69
"Manchester","0900344700",2014,2015,2016,"Manchester Tolland Development  Co",7,"Percent of Net Grand List","Percent",0.66
"Manchester","0900344700",2014,2015,2016,"TGM Waterford LLC",8,"Percent of Net Grand List","Percent",0.56
"Manchester","0900344700",2014,2015,2016,"Plaza at Buckland Hills",9,"Percent of Net Grand List","Percent",0.54
"Manchester","0900344700",2014,2015,2016,"Manchester Tarragon LLC",10,"Percent of Net Grand List","Percent",0.51
"Manchester","0900344700",2014,2015,2016,"Shoppes at Buckland Hills, LLC",1,"Percent of Top 10 Total Grand List","Percent",23.74
"Manchester","0900344700",2014,2015,2016,"Connecticut Light & Power",2,"Percent of Top 10 Total Grand List","Percent",21.01
"Manchester","0900344700",2014,2015,2016,"JC Penny Properties",3,"Percent of Top 10 Total Grand List","Percent",12.09
"Manchester","0900344700",2014,2015,2016,"Northland Pavilions LLC",4,"Percent of Top 10 Total Grand List","Percent",11.58
"Manchester","0900344700",2014,2015,2016,"Manchester Developers LLC, Buckland Developers LLC",5,"Percent of Top 10 Total Grand List","Percent",8.02
"Manchester","0900344700",2014,2015,2016,"Wal-Mart/Sams's Club",6,"Percent of Top 10 Total Grand List","Percent",5.45
"Manchester","0900344700",2014,2015,2016,"Manchester Tolland Development  Co",7,"Percent of Top 10 Total Grand List","Percent",5.27
"Manchester","0900344700",2014,2015,2016,"TGM Waterford LLC",8,"Percent of Top 10 Total Grand List","Percent",4.49
"Manchester","0900344700",2014,2015,2016,"Plaza at Buckland Hills",9,"Percent of Top 10 Total Grand List","Percent",4.27
"Manchester","0900344700",2014,2015,2016,"Manchester Tarragon LLC",10,"Percent of Top 10 Total Grand List","Percent",4.09
"Manchester","0900344700",2014,2015,2016,"Shoppes at Buckland Hills, LLC",1,"Percent of Total Grand List","Percent",2.6
"Manchester","0900344700",2014,2015,2016,"Connecticut Light & Power",2,"Percent of Total Grand List","Percent",2.3
"Manchester","0900344700",2014,2015,2016,"JC Penny Properties",3,"Percent of Total Grand List","Percent",1.32
"Manchester","0900344700",2014,2015,2016,"Northland Pavilions LLC",4,"Percent of Total Grand List","Percent",1.27
"Manchester","0900344700",2014,2015,2016,"Manchester Developers LLC, Buckland Developers LLC",5,"Percent of Total Grand List","Percent",0.88
"Manchester","0900344700",2014,2015,2016,"Wal-Mart/Sams's Club",6,"Percent of Total Grand List","Percent",0.6
"Manchester","0900344700",2014,2015,2016,"Manchester Tolland Development  Co",7,"Percent of Total Grand List","Percent",0.58
"Manchester","0900344700",2014,2015,2016,"TGM Waterford LLC",8,"Percent of Total Grand List","Percent",0.49
"Manchester","0900344700",2014,2015,2016,"Plaza at Buckland Hills",9,"Percent of Total Grand List","Percent",0.47
"Manchester","0900344700",2014,2015,2016,"Manchester Tarragon LLC",10,"Percent of Total Grand List","Percent",0.45
"Mansfield","0901344910",2014,2015,2016,"EDR Storrs LLC",1,"Grand List Value","Number",37374400
"Mansfield","0901344910",2014,2015,2016,"SCT Storrs Center LLC",2,"Grand List Value","Number",29583600
"Mansfield","0901344910",2014,2015,2016,"Connecticut Light & Power (Eversource)",3,"Grand List Value","Number",23487960
"Mansfield","0901344910",2014,2015,2016,"Eastbrook F LLC",4,"Grand List Value","Number",13158500
"Mansfield","0901344910",2014,2015,2016,"Storrs Acquistion LLC",5,"Grand List Value","Number",9676630
"Mansfield","0901344910",2014,2015,2016,"EDR Storrs IC LLC",6,"Grand List Value","Number",9354800
"Mansfield","0901344910",2014,2015,2016,"UCONN/Celeron Square Assoc",7,"Grand List Value","Number",8935200
"Mansfield","0901344910",2014,2015,2016,"Colonial BT LLC",8,"Grand List Value","Number",6495300
"Mansfield","0901344910",2014,2015,2016,"Hayes-Kaufman Mansfield",9,"Grand List Value","Number",5049100
"Mansfield","0901344910",2014,2015,2016,"Glen Ridge Cooperative Inc",10,"Grand List Value","Number",4545030
"Mansfield","0901344910",2014,2015,2016,"EDR Storrs LLC",1,"Percent of Net Grand List","Percent",3.64
"Mansfield","0901344910",2014,2015,2016,"SCT Storrs Center LLC",2,"Percent of Net Grand List","Percent",2.88
"Mansfield","0901344910",2014,2015,2016,"Connecticut Light & Power (Eversource)",3,"Percent of Net Grand List","Percent",2.29
"Mansfield","0901344910",2014,2015,2016,"Eastbrook F LLC",4,"Percent of Net Grand List","Percent",1.28
"Mansfield","0901344910",2014,2015,2016,"Storrs Acquistion LLC",5,"Percent of Net Grand List","Percent",0.94
"Mansfield","0901344910",2014,2015,2016,"EDR Storrs IC LLC",6,"Percent of Net Grand List","Percent",0.91
"Mansfield","0901344910",2014,2015,2016,"UCONN/Celeron Square Assoc",7,"Percent of Net Grand List","Percent",0.87
"Mansfield","0901344910",2014,2015,2016,"Colonial BT LLC",8,"Percent of Net Grand List","Percent",0.63
"Mansfield","0901344910",2014,2015,2016,"Hayes-Kaufman Mansfield",9,"Percent of Net Grand List","Percent",0.49
"Mansfield","0901344910",2014,2015,2016,"Glen Ridge Cooperative Inc",10,"Percent of Net Grand List","Percent",0.44
"Mansfield","0901344910",2014,2015,2016,"EDR Storrs LLC",1,"Percent of Top 10 Total Grand List","Percent",25.31
"Mansfield","0901344910",2014,2015,2016,"SCT Storrs Center LLC",2,"Percent of Top 10 Total Grand List","Percent",20.03
"Mansfield","0901344910",2014,2015,2016,"Connecticut Light & Power (Eversource)",3,"Percent of Top 10 Total Grand List","Percent",15.91
"Mansfield","0901344910",2014,2015,2016,"Eastbrook F LLC",4,"Percent of Top 10 Total Grand List","Percent",8.91
"Mansfield","0901344910",2014,2015,2016,"Storrs Acquistion LLC",5,"Percent of Top 10 Total Grand List","Percent",6.55
"Mansfield","0901344910",2014,2015,2016,"EDR Storrs IC LLC",6,"Percent of Top 10 Total Grand List","Percent",6.34
"Mansfield","0901344910",2014,2015,2016,"UCONN/Celeron Square Assoc",7,"Percent of Top 10 Total Grand List","Percent",6.05
"Mansfield","0901344910",2014,2015,2016,"Colonial BT LLC",8,"Percent of Top 10 Total Grand List","Percent",4.4
"Mansfield","0901344910",2014,2015,2016,"Hayes-Kaufman Mansfield",9,"Percent of Top 10 Total Grand List","Percent",3.42
"Mansfield","0901344910",2014,2015,2016,"Glen Ridge Cooperative Inc",10,"Percent of Top 10 Total Grand List","Percent",3.08
"Mansfield","0901344910",2014,2015,2016,"EDR Storrs LLC",1,"Percent of Total Grand List","Percent",2.55
"Mansfield","0901344910",2014,2015,2016,"SCT Storrs Center LLC",2,"Percent of Total Grand List","Percent",2.02
"Mansfield","0901344910",2014,2015,2016,"Connecticut Light & Power (Eversource)",3,"Percent of Total Grand List","Percent",1.6
"Mansfield","0901344910",2014,2015,2016,"Eastbrook F LLC",4,"Percent of Total Grand List","Percent",0.9
"Mansfield","0901344910",2014,2015,2016,"Storrs Acquistion LLC",5,"Percent of Total Grand List","Percent",0.66
"Mansfield","0901344910",2014,2015,2016,"EDR Storrs IC LLC",6,"Percent of Total Grand List","Percent",0.64
"Mansfield","0901344910",2014,2015,2016,"UCONN/Celeron Square Assoc",7,"Percent of Total Grand List","Percent",0.61
"Mansfield","0901344910",2014,2015,2016,"Colonial BT LLC",8,"Percent of Total Grand List","Percent",0.44
"Mansfield","0901344910",2014,2015,2016,"Hayes-Kaufman Mansfield",9,"Percent of Total Grand List","Percent",0.34
"Mansfield","0901344910",2014,2015,2016,"Glen Ridge Cooperative Inc",10,"Percent of Total Grand List","Percent",0.31
"Marlborough","0900345820",2013,2014,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",4095295
"Marlborough","0900345820",2013,2014,2016,"Elliott, Robert/Elliot Enterprises",2,"Grand List Value","Number",3923920
"Marlborough","0900345820",2013,2014,2016,"Both LLC",3,"Grand List Value","Number",3311700
"Marlborough","0900345820",2013,2014,2016,"Milboborugh Health Care Realty, Co.",4,"Grand List Value","Number",2579500
"Marlborough","0900345820",2013,2014,2016,"Soleau, Robert H & Mary C",5,"Grand List Value","Number",1722390
"Marlborough","0900345820",2013,2014,2016,"C & B Marlborouth Assoc, LLC",6,"Grand List Value","Number",1326220
"Marlborough","0900345820",2013,2014,2016,"BCD Holdings",7,"Grand List Value","Number",1123640
"Marlborough","0900345820",2013,2014,2016,"Lacava Contruction Co",8,"Grand List Value","Number",1081450
"Marlborough","0900345820",2013,2014,2016,"Country Barn Properties",9,"Grand List Value","Number",949200
"Marlborough","0900345820",2013,2014,2016,"Known Litigations Holdings",10,"Grand List Value","Number",907340
"Marlborough","0900345820",2013,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",0.72
"Marlborough","0900345820",2013,2014,2016,"Elliott, Robert/Elliot Enterprises",2,"Percent of Net Grand List","Percent",0.69
"Marlborough","0900345820",2013,2014,2016,"Both LLC",3,"Percent of Net Grand List","Percent",0.58
"Marlborough","0900345820",2013,2014,2016,"Milboborugh Health Care Realty, Co.",4,"Percent of Net Grand List","Percent",0.45
"Marlborough","0900345820",2013,2014,2016,"Soleau, Robert H & Mary C",5,"Percent of Net Grand List","Percent",0.3
"Marlborough","0900345820",2013,2014,2016,"C & B Marlborouth Assoc, LLC",6,"Percent of Net Grand List","Percent",0.23
"Marlborough","0900345820",2013,2014,2016,"BCD Holdings",7,"Percent of Net Grand List","Percent",0.2
"Marlborough","0900345820",2013,2014,2016,"Lacava Contruction Co",8,"Percent of Net Grand List","Percent",0.19
"Marlborough","0900345820",2013,2014,2016,"Country Barn Properties",9,"Percent of Net Grand List","Percent",0.17
"Marlborough","0900345820",2013,2014,2016,"Known Litigations Holdings",10,"Percent of Net Grand List","Percent",0.16
"Marlborough","0900345820",2013,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",19.48
"Marlborough","0900345820",2013,2014,2016,"Elliott, Robert/Elliot Enterprises",2,"Percent of Top 10 Total Grand List","Percent",18.67
"Marlborough","0900345820",2013,2014,2016,"Both LLC",3,"Percent of Top 10 Total Grand List","Percent",15.75
"Marlborough","0900345820",2013,2014,2016,"Milboborugh Health Care Realty, Co.",4,"Percent of Top 10 Total Grand List","Percent",12.27
"Marlborough","0900345820",2013,2014,2016,"Soleau, Robert H & Mary C",5,"Percent of Top 10 Total Grand List","Percent",8.19
"Marlborough","0900345820",2013,2014,2016,"C & B Marlborouth Assoc, LLC",6,"Percent of Top 10 Total Grand List","Percent",6.31
"Marlborough","0900345820",2013,2014,2016,"BCD Holdings",7,"Percent of Top 10 Total Grand List","Percent",5.35
"Marlborough","0900345820",2013,2014,2016,"Lacava Contruction Co",8,"Percent of Top 10 Total Grand List","Percent",5.14
"Marlborough","0900345820",2013,2014,2016,"Country Barn Properties",9,"Percent of Top 10 Total Grand List","Percent",4.52
"Marlborough","0900345820",2013,2014,2016,"Known Litigations Holdings",10,"Percent of Top 10 Total Grand List","Percent",4.32
"Marlborough","0900345820",2013,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",-666666
"Marlborough","0900345820",2013,2014,2016,"Elliott, Robert/Elliot Enterprises",2,"Percent of Total Grand List","Percent",-666666
"Marlborough","0900345820",2013,2014,2016,"Both LLC",3,"Percent of Total Grand List","Percent",-666666
"Marlborough","0900345820",2013,2014,2016,"Milboborugh Health Care Realty, Co.",4,"Percent of Total Grand List","Percent",-666666
"Marlborough","0900345820",2013,2014,2016,"Soleau, Robert H & Mary C",5,"Percent of Total Grand List","Percent",-666666
"Marlborough","0900345820",2013,2014,2016,"C & B Marlborouth Assoc, LLC",6,"Percent of Total Grand List","Percent",-666666
"Marlborough","0900345820",2013,2014,2016,"BCD Holdings",7,"Percent of Total Grand List","Percent",-666666
"Marlborough","0900345820",2013,2014,2016,"Lacava Contruction Co",8,"Percent of Total Grand List","Percent",-666666
"Marlborough","0900345820",2013,2014,2016,"Country Barn Properties",9,"Percent of Total Grand List","Percent",-666666
"Marlborough","0900345820",2013,2014,2016,"Known Litigations Holdings",10,"Percent of Total Grand List","Percent",-666666
"Meriden","0900946520",2014,2015,2016,"Meriden Square Partnership",1,"Grand List Value","Number",61374040
"Meriden","0900946520",2014,2015,2016,"Connecticut Light & Power",2,"Grand List Value","Number",61117028
"Meriden","0900946520",2014,2015,2016,"Computer Sciences Corp",3,"Grand List Value","Number",29063150
"Meriden","0900946520",2014,2015,2016,"Yankee Gas",4,"Grand List Value","Number",24351700
"Meriden","0900946520",2014,2015,2016,"Urstadt Biddle Properties Inc",5,"Grand List Value","Number",22050000
"Meriden","0900946520",2014,2015,2016,"Meriden Square #3 LLC",6,"Grand List Value","Number",19992020
"Meriden","0900946520",2014,2015,2016,"Radio Freq Systems Inc",7,"Grand List Value","Number",18009560
"Meriden","0900946520",2014,2015,2016,"Newberry Properties DE LLC",8,"Grand List Value","Number",15960000
"Meriden","0900946520",2014,2015,2016,"Carabetta Enterprises Inc",9,"Grand List Value","Number",13021340
"Meriden","0900946520",2014,2015,2016,"Merritt Stateion LLC",10,"Grand List Value","Number",11207820
"Meriden","0900946520",2014,2015,2016,"Meriden Square Partnership",1,"Percent of Net Grand List","Percent",1.91
"Meriden","0900946520",2014,2015,2016,"Connecticut Light & Power",2,"Percent of Net Grand List","Percent",1.9
"Meriden","0900946520",2014,2015,2016,"Computer Sciences Corp",3,"Percent of Net Grand List","Percent",0.9
"Meriden","0900946520",2014,2015,2016,"Yankee Gas",4,"Percent of Net Grand List","Percent",0.76
"Meriden","0900946520",2014,2015,2016,"Urstadt Biddle Properties Inc",5,"Percent of Net Grand List","Percent",0.69
